tipo,ubicacion,tamano,rendimiento,fertilizante
Raf,Níjar,3280,medio,NPK
Kumato,Adra,4966,malo,abono líquido
Corazón de buey,Níjar,1333,muy bueno,NPK
Kumato,El Ejido,3815,muy bueno,abono líquido
Raf,Níjar,8837,malo,NPK
Kumato,Níjar,8184,medio,NPK
Kumato,El Ejido,3078,muy bueno,NPK
Kumato,Roquetas de Mar,7710,bueno,abono granulado
Cherry,Almería,2643,malo,abono granulado
Raf,El Ejido,3610,muy bueno,abono granulado
Corazón de buey,Almería,6435,bueno,abono orgánico
Pera,El Ejido,1619,bueno,abono orgánico
Corazón de buey,Almería,2178,muy bueno,abono líquido
Pera,Almería,5723,medio,abono líquido
Raf,Almería,2794,malo,abono líquido
Kumato,Níjar,9647,medio,abono líquido
Cherry,Roquetas de Mar,4390,malo,abono orgánico
Raf,Roquetas de Mar,3555,muy bueno,abono foliar
Corazón de buey,Adra,7116,malo,abono granulado
Raf,El Ejido,1465,muy bueno,abono líquido
Cherry,Níjar,9678,medio,NPK
Raf,Níjar,1886,muy bueno,abono líquido
Pera,Adra,5082,medio,abono orgánico
Cherry,Adra,2842,bueno,abono orgánico
Cherry,Níjar,3454,muy bueno,abono foliar
Kumato,Roquetas de Mar,2848,muy bueno,NPK
Pera,Roquetas de Mar,6735,malo,abono foliar
Kumato,Roquetas de Mar,8028,medio,NPK
Corazón de buey,Adra,5638,muy bueno,abono orgánico
Cherry,El Ejido,7591,muy bueno,abono granulado
Kumato,Níjar,6137,muy bueno,abono granulado
Pera,Adra,7272,bueno,abono foliar
Cherry,Níjar,3688,muy bueno,abono granulado
Raf,Almería,4792,muy bueno,abono líquido
Raf,Almería,9698,malo,abono líquido
Cherry,Almería,1330,muy bueno,NPK
Pera,Roquetas de Mar,3656,medio,abono granulado
Corazón de buey,Níjar,7730,malo,abono líquido
Kumato,Roquetas de Mar,2085,muy bueno,abono granulado
Cherry,El Ejido,4203,bueno,NPK
Corazón de buey,Almería,5055,medio,abono líquido
Cherry,Almería,8728,bueno,abono líquido
Cherry,Almería,4895,malo,abono foliar
Pera,Níjar,2261,medio,abono granulado
Raf,Roquetas de Mar,4757,malo,NPK
Corazón de buey,Roquetas de Mar,3248,bueno,abono granulado
Kumato,Roquetas de Mar,5191,medio,abono granulado
Kumato,Almería,6107,muy bueno,NPK
Kumato,Roquetas de Mar,6894,muy bueno,NPK
Pera,Níjar,8669,bueno,abono granulado
Kumato,Roquetas de Mar,9538,malo,abono foliar
Raf,Níjar,5274,muy bueno,abono líquido
Raf,El Ejido,1740,muy bueno,abono orgánico
Cherry,Níjar,6093,bueno,NPK
Cherry,El Ejido,3900,malo,abono granulado
Pera,Almería,3752,medio,NPK
Pera,Almería,2073,medio,abono foliar
Pera,Almería,6869,bueno,NPK
Corazón de buey,Roquetas de Mar,9954,muy bueno,abono foliar
Kumato,El Ejido,4585,bueno,abono orgánico
Kumato,Roquetas de Mar,6922,malo,abono foliar
Cherry,El Ejido,7293,bueno,abono granulado
Pera,Adra,2864,malo,abono líquido
Raf,Almería,1779,malo,abono orgánico
Raf,Roquetas de Mar,1034,bueno,abono foliar
Cherry,El Ejido,5247,medio,abono orgánico
Raf,Almería,6455,malo,abono líquido
Raf,Almería,2025,muy bueno,abono foliar
Corazón de buey,El Ejido,4316,malo,abono foliar
Raf,Níjar,9908,medio,abono granulado
Corazón de buey,El Ejido,5392,bueno,NPK
Raf,Almería,5776,malo,abono orgánico
Cherry,Adra,2249,malo,NPK
Corazón de buey,Roquetas de Mar,7527,malo,abono granulado
Kumato,Almería,2598,muy bueno,abono foliar
Cherry,Almería,3040,malo,abono orgánico
Pera,Adra,8944,medio,NPK
Kumato,Níjar,5154,malo,abono orgánico
Pera,El Ejido,6702,bueno,abono líquido
Corazón de buey,Adra,7741,medio,abono orgánico
Kumato,El Ejido,3003,muy bueno,abono foliar
Raf,Roquetas de Mar,6224,bueno,abono líquido
Cherry,Níjar,1217,medio,abono granulado
Kumato,Almería,1182,medio,abono líquido
Pera,Níjar,8406,medio,abono orgánico
Pera,Níjar,6292,medio,abono granulado
Raf,Níjar,3306,muy bueno,abono foliar
Raf,Adra,9768,bueno,abono líquido
Raf,Adra,5914,malo,abono orgánico
Cherry,Roquetas de Mar,6907,medio,abono foliar
Kumato,Adra,7082,malo,abono líquido
Raf,Almería,9943,malo,NPK
Pera,Roquetas de Mar,7948,medio,abono granulado
Kumato,El Ejido,4768,muy bueno,abono líquido
Cherry,El Ejido,2488,muy bueno,abono líquido
Raf,Adra,2961,malo,abono granulado
Kumato,Roquetas de Mar,4764,bueno,abono orgánico
Pera,Roquetas de Mar,9779,muy bueno,NPK
Corazón de buey,El Ejido,4227,medio,abono orgánico
Corazón de buey,Adra,7795,malo,abono granulado
Cherry,Níjar,2310,malo,abono orgánico
Pera,El Ejido,5877,bueno,abono granulado
Raf,El Ejido,8050,medio,NPK
Cherry,Níjar,8426,medio,abono líquido
Cherry,Almería,2460,bueno,abono líquido
Corazón de buey,El Ejido,8206,muy bueno,abono orgánico
Pera,Almería,7439,muy bueno,abono líquido
Pera,Roquetas de Mar,3174,malo,abono granulado
Pera,El Ejido,7211,medio,NPK
Raf,El Ejido,7685,muy bueno,abono orgánico
Kumato,El Ejido,2298,muy bueno,NPK
Corazón de buey,Roquetas de Mar,4005,bueno,abono líquido
Pera,El Ejido,3714,bueno,abono orgánico
Kumato,Níjar,7307,bueno,abono líquido
Cherry,El Ejido,3249,bueno,abono granulado
Corazón de buey,Níjar,8096,malo,abono líquido
Cherry,Roquetas de Mar,3354,medio,abono granulado
Corazón de buey,El Ejido,4888,bueno,NPK
Pera,Roquetas de Mar,6488,bueno,NPK
Pera,Roquetas de Mar,4407,malo,abono foliar
Cherry,Adra,3386,bueno,abono foliar
Cherry,Níjar,9980,muy bueno,abono orgánico
Corazón de buey,Níjar,8587,bueno,NPK
Raf,El Ejido,5365,muy bueno,abono líquido
Raf,Roquetas de Mar,4581,bueno,NPK
Kumato,El Ejido,3192,muy bueno,abono líquido
Corazón de buey,El Ejido,7270,bueno,NPK
Kumato,El Ejido,1509,malo,abono orgánico
Cherry,El Ejido,9779,medio,NPK
Raf,Almería,3155,malo,abono líquido
Kumato,Almería,3879,bueno,abono granulado
Cherry,Roquetas de Mar,2054,medio,NPK
Cherry,Níjar,1517,muy bueno,abono líquido
Raf,Roquetas de Mar,2064,medio,abono orgánico
Pera,Almería,4649,medio,abono orgánico
Raf,Roquetas de Mar,1156,medio,abono foliar
Cherry,El Ejido,1422,muy bueno,abono líquido
Cherry,El Ejido,3422,bueno,abono granulado
Pera,Roquetas de Mar,1144,malo,abono orgánico
Kumato,El Ejido,3436,muy bueno,abono granulado
Raf,Almería,8804,bueno,abono foliar
Pera,Adra,3432,medio,NPK
Pera,Roquetas de Mar,8078,muy bueno,abono granulado
Pera,Adra,9644,muy bueno,abono foliar
Corazón de buey,Níjar,3963,malo,abono granulado
Cherry,Roquetas de Mar,4291,bueno,abono granulado
Corazón de buey,El Ejido,9254,muy bueno,NPK
Cherry,Almería,5453,medio,abono orgánico
Raf,Roquetas de Mar,4954,bueno,abono granulado
Pera,Adra,4338,medio,abono líquido
Corazón de buey,Roquetas de Mar,2334,bueno,abono foliar
Kumato,Níjar,1340,malo,abono líquido
Kumato,Almería,4604,medio,abono foliar
Kumato,Roquetas de Mar,6310,malo,abono orgánico
Corazón de buey,Adra,7786,medio,abono granulado
Cherry,Almería,8153,medio,NPK
Pera,Almería,8651,medio,abono foliar
Cherry,Adra,9167,muy bueno,abono foliar
Corazón de buey,Almería,8426,muy bueno,abono orgánico
Kumato,Roquetas de Mar,8187,malo,abono líquido
Raf,Almería,2484,bueno,abono orgánico
Corazón de buey,El Ejido,2349,bueno,abono líquido
Raf,Almería,6845,bueno,abono granulado
Corazón de buey,Adra,7556,bueno,abono granulado
Raf,El Ejido,7015,muy bueno,abono orgánico
Cherry,Roquetas de Mar,8047,bueno,abono granulado
Raf,El Ejido,3919,medio,abono granulado
Kumato,Adra,1319,bueno,abono foliar
Kumato,Roquetas de Mar,1178,malo,abono granulado
Cherry,El Ejido,6305,malo,abono líquido
Cherry,Adra,3000,medio,NPK
Kumato,Níjar,9188,bueno,NPK
Raf,Adra,1342,medio,abono foliar
Raf,El Ejido,3203,bueno,NPK
Cherry,Roquetas de Mar,6957,medio,NPK
Corazón de buey,Roquetas de Mar,9626,malo,NPK
Cherry,Níjar,2213,muy bueno,abono granulado
Corazón de buey,Almería,7591,bueno,NPK
Pera,Almería,3723,malo,abono líquido
Pera,Roquetas de Mar,8946,muy bueno,abono líquido
Pera,El Ejido,9049,muy bueno,abono líquido
Kumato,El Ejido,5809,bueno,abono granulado
Cherry,Níjar,2163,muy bueno,abono granulado
Kumato,Níjar,3920,muy bueno,abono líquido
Cherry,Níjar,1487,bueno,abono foliar
Pera,Almería,8345,medio,NPK
Corazón de buey,Roquetas de Mar,6083,malo,abono foliar
Kumato,El Ejido,4218,medio,NPK
Corazón de buey,El Ejido,2236,bueno,abono líquido
Pera,Adra,2760,muy bueno,abono granulado
Pera,Adra,7134,malo,abono granulado
Kumato,El Ejido,2370,bueno,abono líquido
Kumato,El Ejido,8057,bueno,abono orgánico
Raf,Níjar,9406,medio,abono orgánico
Cherry,Níjar,1566,malo,abono foliar
Kumato,El Ejido,3540,bueno,abono orgánico
Kumato,Adra,6003,malo,abono foliar
Pera,Adra,7092,medio,abono orgánico
Pera,Roquetas de Mar,6678,malo,abono orgánico
Pera,Roquetas de Mar,6592,bueno,abono orgánico
Pera,Níjar,1245,medio,abono orgánico
Pera,Roquetas de Mar,9198,muy bueno,NPK
Pera,El Ejido,4361,muy bueno,abono foliar
Kumato,Adra,7584,muy bueno,abono orgánico
Kumato,El Ejido,7712,muy bueno,abono orgánico
Kumato,Níjar,2098,bueno,abono orgánico
Corazón de buey,Roquetas de Mar,8961,bueno,NPK
Kumato,Almería,6785,malo,NPK
Corazón de buey,El Ejido,8459,muy bueno,NPK
Raf,Adra,9570,medio,abono líquido
Raf,El Ejido,7471,muy bueno,abono granulado
Cherry,Adra,1472,bueno,abono granulado
Raf,Níjar,6799,medio,abono líquido
Raf,Níjar,5791,malo,abono granulado
Kumato,Roquetas de Mar,2900,malo,abono foliar
Pera,Adra,3783,malo,abono líquido
Pera,Adra,8783,malo,NPK
Pera,Almería,9561,medio,abono orgánico
Corazón de buey,El Ejido,5773,bueno,abono orgánico
Pera,Almería,5152,medio,NPK
Cherry,Roquetas de Mar,7331,bueno,NPK
Cherry,El Ejido,5819,bueno,abono granulado
Kumato,Adra,3875,bueno,abono líquido
Cherry,Adra,7423,medio,NPK
Cherry,El Ejido,4199,muy bueno,abono granulado
Kumato,Almería,1113,medio,abono líquido
Corazón de buey,Adra,4806,bueno,abono foliar
Corazón de buey,Roquetas de Mar,3797,bueno,abono granulado
Pera,Adra,5476,malo,abono líquido
Cherry,Roquetas de Mar,3054,malo,abono orgánico
Pera,Níjar,4174,muy bueno,abono líquido
Raf,Adra,8805,malo,abono orgánico
Corazón de buey,Níjar,4319,medio,abono foliar
Corazón de buey,Roquetas de Mar,2501,malo,abono líquido
Raf,Adra,1901,malo,abono granulado
Raf,Adra,2232,muy bueno,abono foliar
Kumato,Níjar,7593,medio,NPK
Raf,Roquetas de Mar,9989,malo,abono granulado
Cherry,Níjar,2710,malo,abono foliar
Pera,Almería,1355,bueno,abono orgánico
Pera,Almería,9278,malo,abono foliar
Cherry,Almería,9091,bueno,NPK
Kumato,Níjar,3316,muy bueno,abono granulado
Corazón de buey,Níjar,7445,muy bueno,NPK
Cherry,Roquetas de Mar,9046,malo,abono líquido
Pera,Almería,7810,medio,NPK
Corazón de buey,Adra,7142,malo,abono orgánico
Raf,Almería,4558,muy bueno,NPK
Kumato,Adra,9997,malo,NPK
Corazón de buey,El Ejido,3985,medio,NPK
Corazón de buey,Adra,8930,muy bueno,abono foliar
Cherry,Almería,2616,muy bueno,abono orgánico
Kumato,Roquetas de Mar,6413,muy bueno,NPK
Kumato,Almería,4068,medio,abono líquido
Cherry,Adra,5599,muy bueno,NPK
Raf,Adra,1324,bueno,abono orgánico
Corazón de buey,Almería,9131,medio,abono orgánico
Corazón de buey,Adra,7470,bueno,abono orgánico
Raf,Almería,7775,malo,abono foliar
Cherry,Almería,4278,malo,abono granulado
Pera,Almería,1304,muy bueno,abono granulado
Kumato,Roquetas de Mar,3068,medio,abono foliar
Corazón de buey,Almería,6459,malo,abono foliar
Pera,Adra,6157,malo,abono granulado
Pera,Níjar,8090,muy bueno,NPK
Corazón de buey,Níjar,7318,bueno,NPK
Corazón de buey,Almería,7411,medio,NPK
Raf,El Ejido,3047,bueno,abono líquido
Kumato,El Ejido,5120,medio,abono foliar
Cherry,Almería,3846,malo,abono granulado
Kumato,El Ejido,5450,muy bueno,abono orgánico
Corazón de buey,Almería,7221,medio,abono orgánico
Corazón de buey,El Ejido,6726,bueno,abono líquido
Cherry,Roquetas de Mar,9877,medio,abono granulado
Pera,Almería,5042,muy bueno,abono granulado
Corazón de buey,El Ejido,3526,medio,abono foliar
Pera,Roquetas de Mar,7481,malo,abono líquido
Kumato,El Ejido,8525,malo,abono foliar
Kumato,Almería,6218,malo,abono foliar
Cherry,Adra,4930,bueno,abono granulado
Cherry,Almería,4834,malo,abono líquido
Kumato,Roquetas de Mar,3639,muy bueno,NPK
Raf,Almería,4439,malo,abono orgánico
Pera,Níjar,5364,muy bueno,NPK
Corazón de buey,Adra,9062,bueno,abono granulado
Kumato,Níjar,4505,bueno,abono foliar
Corazón de buey,Roquetas de Mar,8718,muy bueno,NPK
Raf,Adra,4157,muy bueno,NPK
Pera,El Ejido,9747,bueno,abono líquido
Pera,Almería,2688,malo,abono granulado
Raf,Níjar,9694,medio,NPK
Corazón de buey,Adra,3654,medio,abono foliar
Pera,Níjar,3748,muy bueno,abono orgánico
Cherry,El Ejido,6237,medio,abono líquido
Pera,Almería,9517,medio,NPK
Corazón de buey,Níjar,9078,bueno,abono orgánico
Kumato,Almería,1683,malo,abono líquido
Cherry,Níjar,9823,bueno,abono granulado
Pera,El Ejido,7492,medio,abono foliar
Cherry,Adra,4334,medio,abono foliar
Raf,Níjar,8804,bueno,abono foliar
Raf,Níjar,8103,muy bueno,NPK
Kumato,Adra,4136,bueno,NPK
Kumato,Roquetas de Mar,9469,muy bueno,abono orgánico
Cherry,Almería,1838,medio,abono foliar
Corazón de buey,Níjar,9437,bueno,abono líquido
Pera,Adra,9748,malo,abono orgánico
Kumato,El Ejido,2379,muy bueno,abono granulado
Kumato,Adra,1040,muy bueno,abono orgánico
Corazón de buey,Almería,5243,muy bueno,NPK
Raf,Adra,9044,bueno,abono foliar
Corazón de buey,Adra,8418,muy bueno,abono granulado
Kumato,El Ejido,7234,muy bueno,abono foliar
Pera,El Ejido,6484,bueno,abono líquido
Corazón de buey,Almería,8481,muy bueno,abono orgánico
Pera,Adra,5064,medio,abono granulado
Kumato,Adra,1447,malo,abono orgánico
Corazón de buey,Níjar,7294,medio,abono granulado
Cherry,Adra,9857,bueno,NPK
Corazón de buey,Almería,8637,bueno,abono granulado
Raf,Roquetas de Mar,2805,muy bueno,abono foliar
Pera,Roquetas de Mar,3264,bueno,abono orgánico
Pera,Almería,3794,bueno,abono foliar
Pera,Almería,8977,medio,NPK
Corazón de buey,Almería,5801,malo,NPK
Corazón de buey,Almería,8132,bueno,NPK
Corazón de buey,El Ejido,3170,malo,abono líquido
Raf,Almería,9701,medio,abono líquido
Kumato,Adra,7648,malo,abono granulado
Raf,Almería,5459,bueno,abono líquido
Kumato,Níjar,5006,muy bueno,NPK
Pera,Almería,2914,muy bueno,NPK
Pera,Almería,9236,medio,abono granulado
Corazón de buey,Almería,6438,muy bueno,abono foliar
Cherry,Adra,3037,malo,abono orgánico
Kumato,Almería,9968,malo,abono foliar
Raf,El Ejido,8361,medio,abono líquido
Cherry,Almería,8134,medio,abono orgánico
Corazón de buey,Roquetas de Mar,6580,malo,abono granulado
Kumato,Almería,3202,malo,NPK
Corazón de buey,Almería,8624,malo,abono líquido
Cherry,Roquetas de Mar,2674,bueno,abono granulado
Cherry,Níjar,8052,medio,NPK
Cherry,Níjar,5974,medio,abono orgánico
Kumato,Adra,9823,malo,NPK
Pera,Adra,1907,muy bueno,abono foliar
Pera,Adra,2927,malo,abono orgánico
Kumato,Roquetas de Mar,5151,malo,abono granulado
Kumato,Almería,2964,muy bueno,abono orgánico
Cherry,Almería,7812,bueno,abono foliar
Raf,El Ejido,8266,malo,NPK
Raf,Níjar,7331,bueno,abono granulado
Corazón de buey,Adra,6735,malo,abono granulado
Corazón de buey,Almería,9372,muy bueno,NPK
Pera,Níjar,4716,malo,abono orgánico
Pera,Níjar,4039,medio,abono granulado
Kumato,Adra,1962,malo,abono orgánico
Pera,Adra,1143,medio,NPK
Raf,El Ejido,9596,malo,abono foliar
Pera,Níjar,6311,muy bueno,abono granulado
Raf,Adra,1127,malo,abono granulado
Raf,Roquetas de Mar,3505,malo,abono foliar
Kumato,El Ejido,9132,medio,abono orgánico
Cherry,Níjar,3517,muy bueno,abono granulado
Cherry,Níjar,2019,bueno,NPK
Corazón de buey,Roquetas de Mar,5921,medio,NPK
Raf,Roquetas de Mar,1042,muy bueno,NPK
Cherry,Níjar,4061,medio,abono foliar
Cherry,Roquetas de Mar,3815,muy bueno,abono orgánico
Pera,Roquetas de Mar,4541,muy bueno,abono granulado
Corazón de buey,Adra,1925,malo,abono orgánico
Raf,El Ejido,7906,muy bueno,abono orgánico
Corazón de buey,Níjar,3013,medio,abono foliar
Corazón de buey,Níjar,4397,medio,NPK
Raf,Adra,5980,medio,abono foliar
Cherry,Níjar,9827,medio,abono líquido
Corazón de buey,Almería,2571,malo,abono orgánico
Cherry,Almería,1840,medio,abono foliar
Pera,Roquetas de Mar,3573,muy bueno,abono líquido
Kumato,Roquetas de Mar,2338,bueno,abono líquido
Cherry,Roquetas de Mar,8061,medio,abono granulado
Raf,Níjar,1472,malo,abono orgánico
Corazón de buey,Adra,9294,muy bueno,abono orgánico
Corazón de buey,Almería,7659,malo,abono granulado
Pera,Adra,1544,medio,abono orgánico
Raf,Adra,5421,medio,NPK
Kumato,Níjar,1535,malo,abono líquido
Raf,El Ejido,3617,bueno,abono granulado
Pera,Almería,2277,medio,abono foliar
Cherry,Adra,6276,muy bueno,abono líquido
Pera,Almería,4228,bueno,abono granulado
Kumato,Níjar,3538,malo,abono líquido
Kumato,El Ejido,2307,medio,NPK
Pera,Almería,8022,bueno,abono granulado
Pera,Roquetas de Mar,2668,medio,NPK
Corazón de buey,Níjar,7988,muy bueno,NPK
Kumato,Adra,4063,bueno,NPK
Raf,Roquetas de Mar,8854,muy bueno,abono orgánico
Raf,Níjar,8835,malo,NPK
Cherry,El Ejido,5420,medio,abono foliar
Raf,Adra,3861,malo,abono orgánico
Corazón de buey,Almería,1055,muy bueno,abono orgánico
Pera,El Ejido,6106,muy bueno,abono foliar
Pera,Roquetas de Mar,9491,bueno,abono foliar
Cherry,Almería,4704,medio,abono granulado
Kumato,Níjar,2393,malo,abono orgánico
Cherry,El Ejido,4033,malo,abono foliar
Corazón de buey,Almería,6940,malo,abono granulado
Kumato,Adra,1024,malo,NPK
Kumato,Roquetas de Mar,8891,muy bueno,abono granulado
Cherry,Níjar,6451,medio,abono líquido
Cherry,Adra,1938,bueno,abono orgánico
Corazón de buey,Roquetas de Mar,4591,medio,abono foliar
Kumato,Adra,7023,malo,abono foliar
Pera,El Ejido,7291,medio,abono orgánico
Corazón de buey,Roquetas de Mar,7202,muy bueno,abono orgánico
Cherry,Roquetas de Mar,9143,bueno,abono foliar
Pera,Roquetas de Mar,2950,medio,abono granulado
Kumato,Roquetas de Mar,3698,malo,abono orgánico
Raf,Almería,3024,malo,abono granulado
Cherry,El Ejido,9977,malo,abono granulado
Raf,Adra,7276,muy bueno,abono orgánico
Kumato,Níjar,4409,muy bueno,NPK
Corazón de buey,El Ejido,1499,medio,abono orgánico
Corazón de buey,Adra,5287,medio,abono orgánico
Corazón de buey,Adra,7423,muy bueno,abono orgánico
Cherry,El Ejido,5210,malo,abono orgánico
Cherry,El Ejido,5187,bueno,NPK
Kumato,Roquetas de Mar,5345,muy bueno,abono granulado
Corazón de buey,Roquetas de Mar,6723,malo,abono líquido
Pera,El Ejido,2059,bueno,abono líquido
Cherry,Almería,7067,muy bueno,abono foliar
Corazón de buey,El Ejido,2075,malo,NPK
Pera,El Ejido,7351,medio,NPK
Pera,Níjar,1154,bueno,abono foliar
Raf,Níjar,1877,bueno,abono foliar
Cherry,Roquetas de Mar,2146,medio,abono líquido
Raf,Roquetas de Mar,2107,muy bueno,abono granulado
Raf,Níjar,8423,bueno,NPK
Corazón de buey,Adra,6150,bueno,abono líquido
Cherry,Almería,3109,medio,abono orgánico
Cherry,Roquetas de Mar,7977,malo,abono granulado
Pera,Níjar,5693,medio,NPK
Raf,Almería,1325,bueno,abono líquido
Corazón de buey,Almería,8651,malo,abono foliar
Pera,Almería,9507,malo,abono orgánico
Kumato,Roquetas de Mar,3269,medio,abono líquido
Cherry,Almería,5631,bueno,NPK
Raf,Roquetas de Mar,8387,muy bueno,abono líquido
Corazón de buey,Níjar,4442,medio,NPK
Kumato,El Ejido,2152,muy bueno,abono granulado
Cherry,Almería,6596,bueno,abono líquido
Corazón de buey,Almería,3581,medio,abono orgánico
Raf,Almería,2264,malo,abono líquido
Corazón de buey,Almería,7477,muy bueno,abono granulado
Pera,Almería,3353,medio,abono foliar
Cherry,Níjar,2140,muy bueno,abono orgánico
Cherry,El Ejido,9234,malo,abono foliar
Pera,Adra,2961,malo,NPK
Cherry,Roquetas de Mar,2713,malo,abono líquido
Cherry,Adra,1117,bueno,abono líquido
Raf,Adra,7793,malo,abono granulado
Corazón de buey,El Ejido,9644,muy bueno,abono granulado
Corazón de buey,Adra,7446,malo,abono foliar
Pera,El Ejido,4260,bueno,abono orgánico
Pera,Adra,2297,malo,abono granulado
Cherry,Adra,6502,medio,abono granulado
Pera,Adra,8369,muy bueno,abono granulado
Corazón de buey,Níjar,3744,bueno,abono orgánico
Corazón de buey,Roquetas de Mar,1996,malo,abono orgánico
Kumato,Almería,7770,malo,abono líquido
Corazón de buey,Níjar,2288,bueno,abono líquido
Corazón de buey,El Ejido,9673,muy bueno,abono foliar
Corazón de buey,El Ejido,5490,muy bueno,abono foliar
Cherry,Roquetas de Mar,6523,bueno,abono orgánico
Corazón de buey,Níjar,7543,malo,abono foliar
Cherry,Almería,3487,muy bueno,abono orgánico
Corazón de buey,Roquetas de Mar,3234,muy bueno,abono foliar
Kumato,Roquetas de Mar,6826,muy bueno,abono granulado
Raf,El Ejido,5185,bueno,abono foliar
Pera,Níjar,3200,medio,abono líquido
Kumato,Níjar,1688,muy bueno,NPK
Corazón de buey,El Ejido,7552,muy bueno,abono orgánico
Cherry,Almería,9115,medio,abono líquido
Raf,Adra,5007,bueno,abono granulado
Raf,Roquetas de Mar,6537,malo,abono líquido
Raf,Almería,5757,bueno,abono foliar
Corazón de buey,Níjar,3231,bueno,NPK
Pera,Almería,9263,muy bueno,abono orgánico
Corazón de buey,Níjar,3776,malo,abono foliar
Cherry,Almería,5218,medio,abono líquido
Corazón de buey,Níjar,3909,malo,NPK
