tipo,ubicacion,tamano,rendimiento,fertilizante
Kumato,Adra,7899,bueno,abono liquido
Corazon de buey,Roquetas de Mar,7672,bueno,NPK
Pera,Roquetas de Mar,8594,bueno,abono granulado
Cherry,El Ejido,4159,malo,abono foliar
Pera,Roquetas de Mar,6334,bueno,abono organico
Kumato,Adra,4849,malo,abono foliar
Pera,Adra,2204,muy bueno,abono organico
Cherry,Roquetas de Mar,8740,malo,abono granulado
Kumato,Roquetas de Mar,1448,medio,abono foliar
Cherry,El Ejido,9933,muy bueno,NPK
Pera,Almeria,8176,medio,abono foliar
Pera,El Ejido,7601,medio,abono foliar
Corazon de buey,El Ejido,9439,bueno,abono organico
Pera,El Ejido,8525,muy bueno,abono foliar
Pera,El Ejido,2270,muy bueno,abono granulado
Raf,Almeria,1506,bueno,abono granulado
Cherry,El Ejido,5860,medio,abono foliar
Raf,Roquetas de Mar,7806,medio,abono organico
Cherry,El Ejido,7992,medio,abono granulado
Corazon de buey,El Ejido,3914,muy bueno,abono organico
Kumato,Roquetas de Mar,1309,bueno,abono organico
Cherry,El Ejido,7949,bueno,NPK
Cherry,El Ejido,3200,bueno,abono foliar
Kumato,Roquetas de Mar,8101,medio,abono organico
Corazon de buey,El Ejido,9432,medio,NPK
Kumato,Nijar,8548,muy bueno,abono liquido
Corazon de buey,Almeria,6615,medio,NPK
Pera,Roquetas de Mar,4075,muy bueno,abono organico
Pera,Almeria,5592,bueno,abono foliar
Pera,Almeria,8234,medio,abono foliar
Raf,El Ejido,4584,bueno,abono granulado
Pera,Almeria,8843,malo,abono granulado
Cherry,El Ejido,1514,muy bueno,abono organico
Raf,El Ejido,5189,medio,abono liquido
Corazon de buey,Adra,5890,bueno,abono granulado
Corazon de buey,El Ejido,9397,malo,abono liquido
Raf,Adra,7685,medio,NPK
Raf,El Ejido,8148,bueno,abono organico
Kumato,Roquetas de Mar,8311,malo,abono foliar
Pera,Adra,5499,muy bueno,abono liquido
Pera,Nijar,7776,muy bueno,abono granulado
Cherry,Nijar,4993,muy bueno,abono liquido
Cherry,Almeria,1233,muy bueno,NPK
Cherry,El Ejido,2863,malo,abono foliar
Corazon de buey,Nijar,1478,malo,abono granulado
Raf,Almeria,5056,medio,abono liquido
Corazon de buey,Roquetas de Mar,9514,bueno,abono organico
Corazon de buey,Almeria,4370,medio,abono foliar
Kumato,Nijar,4751,medio,abono foliar
Corazon de buey,Almeria,5772,bueno,NPK
Pera,Nijar,6402,medio,abono organico
Cherry,Roquetas de Mar,6782,medio,abono foliar
Cherry,Roquetas de Mar,7483,bueno,abono organico
Kumato,Roquetas de Mar,3075,muy bueno,NPK
Raf,El Ejido,9952,bueno,abono organico
Corazon de buey,Almeria,8681,muy bueno,abono foliar
Corazon de buey,Nijar,2972,malo,abono organico
Kumato,Adra,2825,muy bueno,abono foliar
Kumato,Adra,5070,muy bueno,abono liquido
Corazon de buey,Adra,2937,bueno,abono foliar
Raf,Nijar,3292,muy bueno,abono liquido
Cherry,Roquetas de Mar,2525,malo,abono foliar
Corazon de buey,Nijar,5935,bueno,NPK
Raf,Roquetas de Mar,9512,bueno,abono granulado
Corazon de buey,El Ejido,6407,malo,NPK
Cherry,Roquetas de Mar,2325,medio,abono granulado
Cherry,Roquetas de Mar,4814,bueno,abono foliar
Pera,Almeria,6469,medio,NPK
Raf,Adra,1637,medio,abono liquido
Kumato,Adra,2709,malo,abono granulado
Cherry,Adra,9102,bueno,abono organico
Raf,Nijar,1577,malo,abono liquido
Pera,Adra,6411,bueno,abono foliar
Kumato,Adra,9608,medio,abono foliar
Raf,Almeria,3245,muy bueno,abono foliar
Cherry,Nijar,7765,muy bueno,abono organico
Corazon de buey,Adra,6413,malo,abono granulado
Cherry,Adra,1992,muy bueno,abono organico
Raf,Nijar,1070,muy bueno,abono granulado
Raf,Adra,5073,medio,abono foliar
Pera,Adra,3943,muy bueno,abono organico
Kumato,Adra,4532,muy bueno,abono liquido
Cherry,Almeria,9654,medio,NPK
Raf,Almeria,5773,malo,abono organico
Cherry,Roquetas de Mar,3089,bueno,abono foliar
Pera,Roquetas de Mar,2881,muy bueno,abono organico
Corazon de buey,Adra,6780,medio,NPK
Raf,Nijar,9294,muy bueno,abono foliar
Corazon de buey,Roquetas de Mar,8857,muy bueno,NPK
Cherry,Roquetas de Mar,5188,muy bueno,abono organico
Cherry,Roquetas de Mar,2019,medio,abono liquido
Kumato,El Ejido,4521,medio,NPK
Corazon de buey,Nijar,4668,malo,abono foliar
Kumato,Adra,5459,medio,abono liquido
Corazon de buey,Roquetas de Mar,9183,medio,NPK
Pera,Roquetas de Mar,9761,muy bueno,abono liquido
Corazon de buey,Almeria,7817,muy bueno,NPK
Corazon de buey,Almeria,2280,bueno,NPK
Corazon de buey,Nijar,4576,bueno,abono foliar
Pera,Nijar,3890,bueno,abono liquido
Kumato,Nijar,5293,muy bueno,abono liquido
Corazon de buey,Adra,4933,medio,abono liquido
Corazon de buey,Nijar,8422,malo,abono foliar
Pera,El Ejido,2766,muy bueno,NPK
Pera,El Ejido,9242,medio,abono liquido
Corazon de buey,Nijar,9050,muy bueno,abono liquido
Pera,Roquetas de Mar,6829,medio,abono liquido
Cherry,El Ejido,9085,muy bueno,abono foliar
Kumato,Nijar,7776,muy bueno,abono foliar
Raf,El Ejido,1390,malo,NPK
Pera,Roquetas de Mar,7117,medio,abono liquido
Kumato,Almeria,8882,malo,abono liquido
Kumato,Almeria,9336,muy bueno,abono liquido
Raf,Roquetas de Mar,4275,muy bueno,abono liquido
Kumato,Nijar,6440,bueno,NPK
Raf,Roquetas de Mar,2644,medio,NPK
Cherry,Almeria,9423,medio,NPK
Kumato,Roquetas de Mar,2670,malo,abono organico
Kumato,Adra,2345,medio,NPK
Kumato,Almeria,3767,medio,abono organico
Raf,Nijar,4071,medio,abono liquido
Corazon de buey,Nijar,5558,bueno,abono liquido
Corazon de buey,Adra,3215,muy bueno,abono organico
Pera,Nijar,6073,medio,abono granulado
Corazon de buey,El Ejido,6748,bueno,NPK
Cherry,Almeria,7819,medio,NPK
Cherry,Adra,5286,malo,abono foliar
Raf,Roquetas de Mar,1921,bueno,abono foliar
Kumato,Almeria,2612,malo,abono organico
Corazon de buey,Almeria,3572,muy bueno,NPK
Cherry,Adra,5760,muy bueno,NPK
Kumato,Nijar,2231,malo,abono foliar
Pera,Almeria,4609,malo,abono granulado
Raf,Nijar,5935,muy bueno,abono liquido
Corazon de buey,Almeria,6222,muy bueno,abono organico
Pera,Adra,8550,muy bueno,NPK
Cherry,Adra,7350,muy bueno,abono liquido
Cherry,El Ejido,9237,muy bueno,abono liquido
Cherry,Adra,3718,bueno,abono liquido
Cherry,Roquetas de Mar,5860,bueno,abono foliar
Pera,Almeria,2667,bueno,NPK
Pera,Roquetas de Mar,8787,malo,abono liquido
Cherry,Nijar,8923,medio,abono liquido
Corazon de buey,Adra,1668,malo,abono foliar
Raf,El Ejido,1053,medio,abono foliar
Kumato,Roquetas de Mar,4656,malo,NPK
Pera,Nijar,9601,medio,abono granulado
Cherry,Adra,2642,muy bueno,abono granulado
Raf,El Ejido,7256,malo,abono liquido
Kumato,Nijar,1202,medio,abono liquido
Pera,Roquetas de Mar,5900,muy bueno,abono foliar
Pera,Roquetas de Mar,9403,muy bueno,abono granulado
Cherry,Adra,6350,bueno,abono foliar
Cherry,Almeria,5158,medio,NPK
Corazon de buey,Almeria,7838,medio,NPK
Corazon de buey,Almeria,9299,malo,abono foliar
Raf,Roquetas de Mar,4538,medio,abono liquido
Cherry,Adra,2620,malo,abono granulado
Raf,El Ejido,8844,muy bueno,abono foliar
Raf,Nijar,7049,muy bueno,NPK
Pera,Nijar,3383,malo,abono liquido
Pera,Nijar,5559,bueno,abono liquido
Cherry,Adra,5278,medio,abono foliar
Kumato,Nijar,5704,malo,abono foliar
Raf,Adra,2079,malo,NPK
Cherry,Adra,2079,medio,abono granulado
Pera,Nijar,2339,muy bueno,abono granulado
Raf,Roquetas de Mar,5071,medio,abono liquido
Kumato,Almeria,4481,medio,abono foliar
Corazon de buey,Roquetas de Mar,3537,bueno,NPK
Corazon de buey,Nijar,5695,muy bueno,NPK
Kumato,Roquetas de Mar,6422,medio,abono liquido
Corazon de buey,Almeria,8993,malo,NPK
Pera,Adra,1809,malo,NPK
Corazon de buey,Roquetas de Mar,4002,muy bueno,abono granulado
Pera,Roquetas de Mar,6723,bueno,abono granulado
Cherry,Almeria,7855,muy bueno,abono foliar
Kumato,Roquetas de Mar,3788,malo,abono granulado
Pera,Nijar,9908,medio,abono granulado
Raf,El Ejido,6741,bueno,abono organico
Raf,Roquetas de Mar,1566,medio,abono organico
Cherry,Almeria,1238,malo,abono organico
Corazon de buey,Adra,7738,medio,NPK
Raf,Adra,4075,muy bueno,abono foliar
Cherry,Adra,8550,medio,abono organico
Kumato,Roquetas de Mar,4907,muy bueno,abono organico
Pera,Roquetas de Mar,5066,medio,abono organico
Cherry,Adra,8375,bueno,NPK
Kumato,Almeria,2273,medio,NPK
Corazon de buey,El Ejido,8512,malo,abono liquido
Pera,Almeria,3488,bueno,abono foliar
Pera,Adra,9531,medio,NPK
Corazon de buey,Nijar,2116,malo,abono liquido
Pera,Nijar,3151,malo,abono liquido
Pera,Roquetas de Mar,7187,bueno,abono granulado
Pera,Roquetas de Mar,3094,medio,abono foliar
Pera,Almeria,2817,malo,abono foliar
Corazon de buey,Almeria,7240,medio,abono granulado
Cherry,Adra,1813,muy bueno,abono organico
Corazon de buey,Roquetas de Mar,9073,bueno,abono liquido
Corazon de buey,Almeria,7084,bueno,abono foliar
Cherry,Almeria,8561,bueno,NPK
Raf,Roquetas de Mar,1244,muy bueno,abono granulado
Corazon de buey,Almeria,1796,medio,abono organico
Corazon de buey,Adra,7763,muy bueno,abono organico
Raf,Nijar,3096,bueno,abono foliar
Cherry,Roquetas de Mar,2118,medio,abono liquido
Pera,Adra,8528,muy bueno,abono organico
Pera,Nijar,5683,muy bueno,abono granulado
Raf,Roquetas de Mar,1243,bueno,abono foliar
Kumato,El Ejido,1868,bueno,abono liquido
Raf,Almeria,9631,muy bueno,NPK
Pera,Roquetas de Mar,4051,medio,abono granulado
Pera,Adra,4822,bueno,abono granulado
Pera,Nijar,1254,malo,abono foliar
Raf,Nijar,5136,medio,abono granulado
Raf,Adra,9538,medio,NPK
Raf,Adra,5179,medio,abono granulado
Cherry,Roquetas de Mar,1260,malo,abono liquido
Cherry,Adra,7382,medio,abono organico
Kumato,Nijar,8576,medio,abono liquido
Corazon de buey,Nijar,1379,muy bueno,abono foliar
Raf,El Ejido,2673,muy bueno,abono liquido
Pera,Roquetas de Mar,1746,malo,abono liquido
Cherry,Adra,1055,bueno,abono granulado
Corazon de buey,Nijar,9550,bueno,abono liquido
Cherry,Almeria,4801,bueno,abono liquido
Pera,Nijar,8952,bueno,abono foliar
Pera,El Ejido,7977,medio,abono organico
Kumato,El Ejido,6423,medio,abono foliar
Cherry,Almeria,5662,muy bueno,NPK
Cherry,Almeria,9488,medio,abono liquido
Raf,Nijar,9606,medio,abono organico
Raf,El Ejido,4630,medio,abono organico
Raf,El Ejido,6236,malo,abono organico
Cherry,El Ejido,6458,malo,abono organico
Pera,Adra,2033,medio,abono liquido
Raf,Almeria,9192,bueno,NPK
Kumato,Nijar,8581,muy bueno,NPK
Pera,El Ejido,9079,malo,abono organico
Raf,Roquetas de Mar,8866,muy bueno,NPK
Kumato,Nijar,7679,bueno,abono foliar
Cherry,Adra,2629,bueno,abono foliar
Raf,Adra,4196,medio,NPK
Pera,Roquetas de Mar,1796,bueno,NPK
Corazon de buey,Nijar,8706,medio,abono liquido
Raf,Roquetas de Mar,8474,medio,abono foliar
Kumato,Nijar,8257,malo,abono granulado
Corazon de buey,Nijar,5595,medio,abono granulado
Cherry,Almeria,8080,bueno,abono organico
Pera,Almeria,6742,bueno,abono liquido
Raf,Nijar,5878,malo,NPK
Kumato,Almeria,8253,muy bueno,abono organico
Kumato,Nijar,9332,muy bueno,abono foliar
Raf,Almeria,2939,medio,abono organico
Pera,El Ejido,1027,malo,NPK
Raf,Adra,4153,bueno,abono organico
Kumato,Adra,5807,malo,abono organico
Raf,El Ejido,5260,muy bueno,abono organico
Raf,Roquetas de Mar,8430,malo,abono liquido
Cherry,El Ejido,7753,bueno,abono liquido
Kumato,Nijar,3736,malo,abono granulado
Pera,Almeria,8329,medio,abono foliar
Pera,El Ejido,4664,bueno,abono granulado
Corazon de buey,Nijar,6170,medio,NPK
Corazon de buey,Almeria,5173,medio,NPK
Pera,El Ejido,4293,muy bueno,abono granulado
Pera,Almeria,3553,bueno,abono organico
Corazon de buey,El Ejido,7534,bueno,abono organico
Cherry,El Ejido,6926,muy bueno,abono liquido
Cherry,Roquetas de Mar,9062,bueno,abono granulado
Corazon de buey,Almeria,4265,bueno,abono foliar
Pera,Nijar,6181,medio,abono granulado
Pera,Almeria,5607,muy bueno,NPK
Cherry,Nijar,2526,bueno,abono liquido
Pera,Nijar,6982,malo,abono foliar
Kumato,Almeria,5151,bueno,abono foliar
Corazon de buey,Roquetas de Mar,9120,medio,NPK
Kumato,El Ejido,6032,medio,NPK
Pera,Adra,3243,muy bueno,abono foliar
Kumato,Nijar,5123,bueno,abono foliar
Corazon de buey,Nijar,6839,medio,abono granulado
Cherry,El Ejido,1187,medio,abono organico
Raf,Almeria,3667,muy bueno,abono organico
Pera,El Ejido,7999,bueno,NPK
Raf,Nijar,4762,malo,abono granulado
Kumato,El Ejido,3535,muy bueno,abono liquido
Raf,Nijar,4146,medio,abono organico
Kumato,Adra,2982,muy bueno,NPK
Cherry,El Ejido,9379,medio,abono organico
Pera,Roquetas de Mar,6722,muy bueno,abono foliar
Raf,Nijar,8275,medio,abono organico
Raf,Adra,8443,muy bueno,abono organico
Corazon de buey,Adra,3676,medio,abono granulado
Pera,Almeria,7397,medio,abono organico
Corazon de buey,El Ejido,7104,muy bueno,abono liquido
Cherry,Nijar,9345,malo,abono foliar
Pera,El Ejido,7165,medio,abono foliar
Cherry,Adra,2290,bueno,abono liquido
Raf,El Ejido,8595,malo,abono liquido
Raf,Roquetas de Mar,4174,malo,abono granulado
Pera,Nijar,6933,bueno,abono organico
Corazon de buey,Roquetas de Mar,7039,bueno,NPK
Corazon de buey,El Ejido,5186,bueno,abono liquido
Corazon de buey,Nijar,3683,malo,abono foliar
Cherry,El Ejido,9214,bueno,abono foliar
Kumato,Nijar,8244,medio,abono granulado
Raf,Roquetas de Mar,1217,bueno,abono foliar
Corazon de buey,Roquetas de Mar,6601,muy bueno,NPK
Raf,Nijar,2832,malo,abono liquido
Cherry,Roquetas de Mar,1087,bueno,NPK
Pera,Adra,6594,medio,abono liquido
Corazon de buey,Almeria,9890,muy bueno,abono organico
Corazon de buey,Nijar,3575,malo,abono organico
Cherry,Roquetas de Mar,1355,malo,abono granulado
Cherry,Nijar,7199,medio,abono organico
Kumato,Nijar,1616,muy bueno,NPK
Pera,Roquetas de Mar,4487,malo,abono liquido
Raf,Almeria,7979,bueno,abono granulado
Pera,El Ejido,1629,malo,abono liquido
Kumato,Nijar,7733,bueno,abono foliar
Raf,Roquetas de Mar,4843,malo,NPK
Corazon de buey,Almeria,6138,bueno,abono organico
Cherry,Nijar,8996,medio,abono organico
Cherry,El Ejido,7989,medio,abono organico
Kumato,Roquetas de Mar,4130,medio,NPK
Cherry,Almeria,5237,muy bueno,abono granulado
Pera,Nijar,6928,muy bueno,abono liquido
Raf,El Ejido,9306,muy bueno,abono liquido
Raf,Nijar,6518,malo,NPK
Corazon de buey,Adra,2572,medio,abono foliar
Kumato,Roquetas de Mar,4892,muy bueno,NPK
Pera,Nijar,4966,malo,abono liquido
Corazon de buey,Almeria,8695,medio,abono liquido
Pera,Adra,8013,malo,abono liquido
Cherry,Roquetas de Mar,3629,bueno,abono liquido
Raf,Roquetas de Mar,5134,medio,abono foliar
Corazon de buey,Almeria,7639,bueno,abono liquido
Raf,El Ejido,4956,muy bueno,abono organico
Raf,Roquetas de Mar,5910,medio,abono organico
Corazon de buey,Almeria,7751,malo,abono organico
Raf,Adra,3558,medio,abono granulado
Pera,Nijar,4795,bueno,NPK
Kumato,Nijar,2401,malo,abono foliar
Pera,El Ejido,7688,malo,abono organico
Pera,Adra,1403,muy bueno,abono granulado
Corazon de buey,Nijar,5739,muy bueno,abono foliar
Kumato,Adra,9883,medio,abono foliar
Kumato,Almeria,6121,malo,abono foliar
Raf,El Ejido,1342,medio,NPK
Cherry,Adra,8986,muy bueno,abono foliar
Pera,Nijar,2938,bueno,NPK
Pera,El Ejido,8014,muy bueno,abono organico
Corazon de buey,Almeria,2206,muy bueno,abono granulado
Raf,El Ejido,1439,malo,abono organico
Cherry,Almeria,9856,medio,abono organico
Cherry,Adra,3792,medio,abono organico
Pera,Nijar,5651,malo,abono granulado
Raf,Adra,1231,medio,abono foliar
Kumato,El Ejido,4162,muy bueno,abono granulado
Corazon de buey,Adra,1832,malo,abono granulado
Corazon de buey,El Ejido,7903,malo,abono foliar
Corazon de buey,Almeria,5987,muy bueno,abono organico
Cherry,Roquetas de Mar,7715,bueno,abono granulado
Raf,Adra,4762,muy bueno,abono granulado
Kumato,Almeria,3005,medio,abono liquido
Corazon de buey,Adra,9801,bueno,abono liquido
Kumato,Adra,7300,medio,abono foliar
Pera,Roquetas de Mar,4948,medio,abono organico
Kumato,Roquetas de Mar,6032,muy bueno,NPK
Corazon de buey,Nijar,1156,muy bueno,NPK
Corazon de buey,Roquetas de Mar,8932,medio,abono foliar
Kumato,Roquetas de Mar,6495,muy bueno,abono organico
Cherry,Adra,4738,muy bueno,abono liquido
Raf,Roquetas de Mar,6883,muy bueno,abono foliar
Kumato,Roquetas de Mar,7309,muy bueno,abono granulado
Corazon de buey,Adra,5804,bueno,abono liquido
Cherry,Nijar,2403,malo,abono granulado
Raf,Almeria,4377,muy bueno,NPK
Cherry,Almeria,1149,medio,abono liquido
Corazon de buey,Nijar,4983,muy bueno,abono granulado
Kumato,Almeria,9299,muy bueno,abono granulado
Pera,Adra,5058,malo,abono liquido
Corazon de buey,El Ejido,7174,malo,abono foliar
Raf,Adra,4410,malo,abono organico
Pera,Roquetas de Mar,4681,medio,abono organico
Kumato,El Ejido,8674,medio,abono organico
Pera,Almeria,1148,medio,abono organico
Corazon de buey,Roquetas de Mar,8005,malo,abono granulado
Kumato,Almeria,1199,muy bueno,abono liquido
Raf,Almeria,5287,muy bueno,abono liquido
Kumato,Nijar,3372,bueno,NPK
Pera,El Ejido,3901,bueno,abono organico
Cherry,Nijar,9097,malo,NPK
Kumato,El Ejido,5117,bueno,abono organico
Raf,El Ejido,2297,muy bueno,abono organico
Pera,Almeria,2680,malo,abono granulado
Corazon de buey,Almeria,3646,medio,NPK
Kumato,Almeria,9785,bueno,abono foliar
Cherry,Nijar,8942,bueno,abono liquido
Cherry,Nijar,2907,malo,abono organico
Cherry,El Ejido,4520,muy bueno,abono organico
Kumato,Nijar,9209,malo,abono foliar
Pera,Roquetas de Mar,7088,medio,NPK
Pera,El Ejido,8135,malo,abono liquido
Kumato,Almeria,3795,bueno,abono liquido
Cherry,El Ejido,3579,malo,abono foliar
Corazon de buey,Nijar,3727,medio,abono organico
Kumato,El Ejido,6461,bueno,abono liquido
Raf,Adra,4159,malo,abono granulado
Corazon de buey,Nijar,9669,malo,NPK
Kumato,Adra,1847,medio,abono granulado
Raf,Adra,9896,muy bueno,abono organico
Raf,El Ejido,5962,medio,abono liquido
Pera,Roquetas de Mar,3936,medio,abono granulado
Corazon de buey,Roquetas de Mar,6992,muy bueno,abono organico
Cherry,Nijar,7147,medio,abono foliar
Corazon de buey,Adra,3960,malo,abono organico
Raf,Roquetas de Mar,6538,muy bueno,abono granulado
Pera,Adra,9588,malo,abono liquido
Cherry,Almeria,6893,malo,abono foliar
Kumato,Nijar,2428,bueno,abono liquido
Cherry,Adra,5534,medio,abono granulado
Raf,Roquetas de Mar,4665,malo,abono liquido
Corazon de buey,Roquetas de Mar,5654,bueno,abono granulado
Corazon de buey,Adra,5602,muy bueno,NPK
Raf,Nijar,2870,malo,abono liquido
Pera,Nijar,3130,medio,abono granulado
Pera,Roquetas de Mar,9716,muy bueno,abono liquido
Pera,Nijar,1894,bueno,abono granulado
Cherry,El Ejido,9423,medio,abono liquido
Raf,Adra,9158,bueno,NPK
Kumato,Adra,1537,medio,NPK
Kumato,Adra,9472,medio,abono liquido
Kumato,Roquetas de Mar,4720,muy bueno,abono foliar
Pera,Nijar,7075,bueno,abono foliar
Pera,Roquetas de Mar,5056,muy bueno,abono granulado
Pera,Adra,4365,malo,abono foliar
Raf,Nijar,8112,medio,abono liquido
Cherry,Roquetas de Mar,7095,bueno,NPK
Corazon de buey,Roquetas de Mar,3417,muy bueno,abono granulado
Pera,El Ejido,1867,medio,abono liquido
Raf,Nijar,3146,malo,abono organico
Cherry,El Ejido,5902,medio,abono foliar
Raf,Roquetas de Mar,9793,medio,abono granulado
Cherry,Roquetas de Mar,9058,medio,abono granulado
Corazon de buey,Roquetas de Mar,7965,malo,abono organico
Pera,Nijar,8881,malo,abono liquido
Kumato,Almeria,2395,malo,abono granulado
Cherry,Almeria,5379,medio,abono granulado
Cherry,El Ejido,5091,malo,abono foliar
Pera,Adra,1571,medio,abono organico
Kumato,Almeria,7466,muy bueno,abono foliar
Pera,Roquetas de Mar,3683,medio,abono organico
Cherry,Adra,9702,medio,abono liquido
Raf,Almeria,4315,bueno,abono organico
Raf,El Ejido,2552,medio,abono organico
Cherry,Roquetas de Mar,5845,muy bueno,abono liquido
Pera,Almeria,7406,bueno,abono foliar
Kumato,El Ejido,5950,muy bueno,abono organico
Cherry,Nijar,3770,muy bueno,abono organico
Cherry,El Ejido,8575,muy bueno,NPK
Raf,Adra,4982,medio,abono foliar
Raf,Adra,9344,bueno,abono organico
Pera,Roquetas de Mar,3144,muy bueno,abono granulado
Kumato,Almeria,3682,malo,abono granulado
Kumato,Nijar,2339,medio,NPK
Corazon de buey,Nijar,9534,malo,abono granulado
Raf,Adra,2714,bueno,abono foliar
Pera,Roquetas de Mar,4556,bueno,abono liquido
Pera,Almeria,8903,malo,abono foliar
Cherry,El Ejido,6144,muy bueno,abono organico
Kumato,El Ejido,8080,muy bueno,abono granulado
Cherry,Almeria,6185,malo,abono foliar
Kumato,Adra,7896,malo,abono granulado
Pera,Roquetas de Mar,4943,muy bueno,abono liquido
Raf,El Ejido,9525,medio,NPK
Raf,El Ejido,9328,bueno,abono liquido
Cherry,Roquetas de Mar,7935,medio,abono liquido
Cherry,El Ejido,1277,medio,abono organico
Kumato,El Ejido,1811,medio,abono organico
Pera,El Ejido,2347,medio,abono foliar
Kumato,Roquetas de Mar,2890,muy bueno,abono organico
Kumato,El Ejido,5747,bueno,abono foliar
Raf,Almeria,4953,malo,abono granulado
Raf,Adra,5153,medio,abono organico
Kumato,Roquetas de Mar,9632,muy bueno,abono foliar
Pera,Nijar,6671,malo,abono granulado
Corazon de buey,Roquetas de Mar,3197,muy bueno,NPK
Kumato,El Ejido,7374,bueno,NPK
Pera,Adra,6726,bueno,abono granulado
Corazon de buey,Roquetas de Mar,5877,malo,abono granulado
Kumato,Adra,9517,medio,abono granulado
Pera,Almeria,2926,muy bueno,abono liquido
Cherry,Adra,5996,medio,abono liquido
Pera,Nijar,7334,muy bueno,NPK
Corazon de buey,El Ejido,3583,malo,abono granulado
Raf,El Ejido,1283,malo,NPK
Corazon de buey,Roquetas de Mar,6805,medio,abono foliar
Cherry,Almeria,6041,bueno,abono granulado
Cherry,El Ejido,9437,malo,abono organico
Raf,Almeria,7961,bueno,abono liquido
Raf,Roquetas de Mar,5397,bueno,NPK
Pera,El Ejido,4309,malo,abono foliar
Pera,El Ejido,9525,malo,NPK
Cherry,Roquetas de Mar,2233,muy bueno,abono granulado
Kumato,Nijar,6372,muy bueno,abono organico
Pera,Roquetas de Mar,1032,medio,abono granulado
Cherry,Adra,9576,malo,NPK
Corazon de buey,El Ejido,5619,bueno,abono granulado
